[ 1662] x= 29906, y= -13784
[ 1663] x= 29906, y= -32767
[ 1664] x=    0, y= -32767
[ 1665] x=    0, y= -13784
[ 1666] x=-29951, y= -13784
[ 1667] x=-29951, y=     0
[ 1668] x=-32767, y=     0
[ 1669] x=-32767, y=  11776
[ 1670] x=-30719, y=  11776
[ 1671] x=-30719, y=  32767
[ 1672] x=    0, y=  32767
[ 1673] x=    0, y=  11776
[ 1674] x= 30687, y=  11776
[ 1675] x= 30687, y=     0
[ 1676] x= 32767, y=     0
[ 1677] x= 32767, y= -13784
[ 1678] x= 29906, y= -13784
[ 1679] x= 29906, y= -32767
[ 1680] x=    0, y= -32767
[ 1681] x=    0, y= -13784
[ 1682] x=-29951, y= -13784
[ 1683] x=-29951, y=     0
[ 1684] x=-32767, y=     0
[ 1685] x=-32767, y=  11776
[ 1686] x=-30719, y=  11776
[ 1687] x=-30719, y=  32767
[ 1688] x=    0, y=  32767
[ 1689] x=    0, y=  11776
[ 1690] x= 30687, y=  11776
[ 1691] x= 30687, y=     0
[ 1692] x= 32767, y=     0
[ 1693] x= 32767, y= -13784
[ 1694] x= 29906, y= -13784
[ 1695] x= 29906, y= -32767
[ 1696] x=    0, y= -32767
[ 1697] x=    0, y= -13784
[ 1698] x=-29951, y= -13784
[ 1699] x=-29951, y=     0
[ 1700] x=-32767, y=     0
[ 1701] x=-32767, y=  11776
[ 1702] x=-30719, y=  11776
[ 1703] x=-30719, y=  32767
[ 1704] x=    0, y=  32767
[ 1705] x=    0, y=  11776
[ 1706] x= 30687, y=  11776
[ 1707] x= 30687, y=     0
[ 1708] x= 32767, y=     0
[ 1709] x= 32767, y= -13784
[ 1710] x= 29906, y= -13784
[ 1711] x= 29906, y= -32767
[ 1712] x=    0, y= -32767
[ 1713] x=    0, y= -13784
[ 1714] x=-29951, y= -13784
[ 1715] x=-29951, y=     0
[ 1716] x=-32767, y=     0
[ 1717] x=-32767, y=  11776
[ 1718] x=-30719, y=  11776
[ 1719] x=-30719, y=  32767
[ 1720] x=    0, y=  32767
[ 1721] x=    0, y=  11776
[ 1722] x= 30687, y=  11776
[ 1723] x= 30687, y=     0
[ 1724] x= 32767, y=     0
[ 1725] x= 32767, y= -13784
[ 1726] x= 29906, y= -13784
[ 1727] x= 29906, y= -32767
[ 1728] x=    0, y= -32767
[ 1729] x=    0, y= -13784
[ 1730] x=-29951, y= -13784
[ 1731] x=-29951, y=     0
[ 1732] x=-32767, y=     0
[ 1733] x=-32767, y=  11776
[ 1734] x=-30719, y=  11776
[ 1735] x=-30719, y=  32767
[ 1736] x=    0, y=  32767
[ 1737] x=    0, y=  11776
[ 1738] x= 30687, y=  11776
[ 1739] x= 30687, y=     0
[ 1740] x= 32767, y=     0
[ 1741] x= 32767, y= -13784
[ 1742] x= 29906, y= -13784
[ 1743] x= 29906, y= -32767
[ 1744] x=    0, y= -32767
[ 1745] x=    0, y= -13784
[ 1746] x=-29951, y= -13784
[ 1747] x=-29951, y=     0
[ 1748] x=-32767, y=     0
[ 1749] x=-32767, y=  11776
[ 1750] x=-30719, y=  11776
[ 1751] x=-30719, y=  32767
[ 1752] x=    0, y=  32767
[ 1753] x=    0, y=  11776
[ 1754] x= 30687, y=  11776
[ 1755] x= 30687, y=     0
[ 1756] x= 32767, y=     0
[ 1757] x= 32767, y= -13784
[ 1758] x= 29906, y= -13784
[ 1759] x= 29906, y= -32767
[ 1760] x=    0, y= -32767
[ 1761] x=    0, y= -13784
[ 1762] x=-29951, y= -13784
[ 1763] x=-29951, y=     0
[ 1764] x=-32767, y=     0
[ 1765] x=-32767, y=  11776
[ 1766] x=-30719, y=  11776
[ 1767] x=-30719, y=  32767
[ 1768] x=    0, y=  32767
[ 1769] x=    0, y=  11776
[ 1770] x= 30687, y=  11776
[ 1771] x= 30687, y=     0
[ 1772] x= 32767, y=     0
[ 1773] x= 32767, y= -13784
[ 1774] x= 29906, y= -13784
[ 1775] x= 29906, y= -32767
[ 1776] x=    0, y= -32767
[ 1777] x=    0, y= -13784
[ 1778] x=-29951, y= -13784
[ 1779] x=-29951, y=     0
[ 1780] x=-32767, y=     0
[ 1781] x=-32767, y=  11776
[ 1782] x=-30719, y=  11776
[ 1783] x=-30719, y=  32767
[ 1784] x=    0, y=  32767
[ 1785] x=    0, y=  11776
[ 1786] x= 30687, y=  11776
[ 1787] x= 30687, y=     0
[ 1788] x= 32767, y=     0
[ 1789] x= 32767, y= -13784
[ 1790] x= 29906, y= -13784
[ 1791] x= 29906, y= -32767
[ 1792] x=    0, y= -32767
[ 1793] x=    0, y= -13784
[ 1794] x=-29951, y= -13784
[ 1795] x=-29951, y=     0
[ 1796] x=-32767, y=     0
[ 1797] x=-32767, y=  11776
[ 1798] x=-30719, y=  11776
[ 1799] x=-30719, y=  32767
[ 1800] x=    0, y=  32767
[ 1801] x=    0, y=  11776
[ 1802] x= 30687, y=  11776
[ 1803] x= 30687, y=     0
[ 1804] x= 32767, y=     0
[ 1805] x= 32767, y= -13784
[ 1806] x= 29906, y= -13784
[ 1807] x= 29906, y= -32767
[ 1808] x=    0, y= -32767
[ 1809] x=    0, y= -13784
[ 1810] x=-29951, y= -13784
[ 1811] x=-29951, y=     0
[ 1812] x=-32767, y=     0
[ 1813] x=-32767, y=  11776
[ 1814] x=-30719, y=  11776
[ 1815] x=-30719, y=  32767
[ 1816] x=    0, y=  32767
[ 1817] x=    0, y=  11776
[ 1818] x= 30687, y=  11776
[ 1819] x= 30687, y=     0
[ 1820] x= 32767, y=     0
[ 1821] x= 32767, y= -13784
[ 1822] x= 29906, y= -13784
[ 1823] x= 29906, y= -32767
[ 1824] x=    0, y= -32767
[ 1825] x=    0, y= -13784
[ 1826] x=-29951, y= -13784
[ 1827] x=-29951, y=     0
[ 1828] x=-32767, y=     0
[ 1829] x=-32767, y=  11776
[ 1830] x=-30719, y=  11776
[ 1831] x=-30719, y=  32767
[ 1832] x=    0, y=  32767
[ 1833] x=    0, y=  11776
[ 1834] x= 30687, y=  11776
[ 1835] x= 30687, y=     0
[ 1836] x= 32767, y=     0
[ 1837] x= 32767, y= -13784
[ 1838] x= 29906, y= -13784
[ 1839] x= 29906, y= -32767
[ 1840] x=    0, y= -32767
[ 1841] x=    0, y= -13784
[ 1842] x=-29951, y= -13784
[ 1843] x=-29951, y=     0
[ 1844] x=-32767, y=     0
[ 1845] x=-32767, y=  11776
[ 1846] x=-30719, y=  11776
[ 1847] x=-30719, y=  32767
[ 1848] x=    0, y=  32767
[ 1849] x=    0, y=  11776
[ 1850] x= 30687, y=  11776
[ 1851] x= 30687, y=     0
[ 1852] x= 32767, y=     0
[ 1853] x= 32767, y= -13784
[ 1854] x= 29906, y= -13784
[ 1855] x= 29906, y= -32767
[ 1856] x=    0, y= -32767
[ 1857] x=    0, y= -13784
[ 1858] x=-29951, y= -13784
[ 1859] x=-29951, y=     0
[ 1860] x=-32767, y=     0
[ 1861] x=-32767, y=  11776
[ 1862] x=-30719, y=  11776
[ 1863] x=-30719, y=  32767
[ 1864] x=    0, y=  32767
[ 1865] x=    0, y=  11776
[ 1866] x= 30687, y=  11776
[ 1867] x= 30687, y=     0
[ 1868] x= 32767, y=     0
[ 1869] x= 32767, y= -13784
[ 1870] x= 29906, y= -13784
[ 1871] x= 29906, y= -32767
[ 1872] x=    0, y= -32767
[ 1873] x=    0, y= -13784
[ 1874] x=-29951, y= -13784
[ 1875] x=-29951, y=     0
[ 1876] x=-32767, y=     0
[ 1877] x=-32767, y=  11776
[ 1878] x=-30719, y=  11776
[ 1879] x=-30719, y=  32767
[ 1880] x=    0, y=  32767
[ 1881] x=    0, y=  11776
[ 1882] x= 30687, y=  11776
[ 1883] x= 30687, y=     0
[ 1884] x= 32767, y=     0
[ 1885] x= 32767, y= -13784
[ 1886] x= 29906, y= -13784
[ 1887] x= 29906, y= -32767
[ 1888] x=    0, y= -32767
[ 1889] x=    0, y= -13784
[ 1890] x=-29951, y= -13784
[ 1891] x=-29951, y=     0
[ 1892] x=-32767, y=     0
[ 1893] x=-32767, y=  11776
[ 1894] x=-30719, y=  11776
[ 1895] x=-30719, y=  32767
[ 1896] x=    0, y=  32767
[ 1897] x=    0, y=  11776
[ 1898] x= 30687, y=  11776
[ 1899] x= 30687, y=     0
[ 1900] x= 32767, y=     0
[ 1901] x= 32767, y= -13784
[ 1902] x= 29906, y= -13784
[ 1903] x= 29906, y= -32767
[ 1904] x=    0, y= -32767
[ 1905] x=    0, y= -13784
[ 1906] x=-29951, y= -13784
[ 1907] x=-29951, y=     0
[ 1908] x=-32767, y=     0
[ 1909] x=-32767, y=  11776
[ 1910] x=-30719, y=  11776
[ 1911] x=-30719, y=  32767
[ 1912] x=    0, y=  32767
[ 1913] x=    0, y=  11776
[ 1914] x= 30687, y=  11776
[ 1915] x= 30687, y=     0
[ 1916] x= 32767, y=     0
[ 1917] x= 32767, y= -13784
[ 1918] x= 29906, y= -13784
[ 1919] x= 29906, y= -32767
[ 1920] x=    0, y= -32767
[ 1921] x=    0, y= -13784
[ 1922] x=-29951, y= -13784
[ 1923] x=-29951, y=     0
[ 1924] x=-32767, y=     0
[ 1925] x=-32767, y=  11776
[ 1926] x=-30719, y=  11776
[ 1927] x=-30719, y=  32767
[ 1928] x=    0, y=  32767
[ 1929] x=    0, y=  11776
[ 1930] x= 30687, y=  11776
[ 1931] x= 30687, y=     0
[ 1932] x= 32767, y=     0
[ 1933] x= 32767, y= -13784
[ 1934] x= 29906, y= -13784
[ 1935] x= 29906, y= -32767
[ 1936] x=    0, y= -32767
[ 1937] x=    0, y= -13784
[ 1938] x=-29951, y= -13784
[ 1939] x=-29951, y=     0
[ 1940] x=-32767, y=     0
[ 1941] x=-32767, y=  11776
[ 1942] x=-30719, y=  11776
[ 1943] x=-30719, y=  32767
[ 1944] x=    0, y=  32767
[ 1945] x=    0, y=  11776
[ 1946] x= 30687, y=  11776
[ 1947] x= 30687, y=     0
[ 1948] x= 32767, y=     0
[ 1949] x= 32767, y= -13784
[ 1950] x= 29906, y= -13784
[ 1951] x= 29906, y= -32767
[ 1952] x=    0, y= -32767
[ 1953] x=    0, y= -13784
[ 1954] x=-29951, y= -13784
[ 1955] x=-29951, y=     0
[ 1956] x=-32767, y=     0
[ 1957] x=-32767, y=  11776
[ 1958] x=-30719, y=  11776
[ 1959] x=-30719, y=  32767
[ 1960] x=    0, y=  32767
[ 1961] x=    0, y=  11776
[ 1962] x= 30687, y=  11776
[ 1963] x= 30687, y=     0
[ 1964] x= 32767, y=     0
[ 1965] x= 32767, y= -13784
[ 1966] x= 29906, y= -13784
[ 1967] x= 29906, y= -32767
[ 1968] x=    0, y= -32767
[ 1969] x=    0, y= -13784
[ 1970] x=-29951, y= -13784
[ 1971] x=-29951, y=     0
[ 1972] x=-32767, y=     0
[ 1973] x=-32767, y=  11776
[ 1974] x=-30719, y=  11776
[ 1975] x=-30719, y=  32767
[ 1976] x=    0, y=  32767
[ 1977] x=    0, y=  11776
[ 1978] x= 30687, y=  11776
[ 1979] x= 30687, y=     0
[ 1980] x= 32767, y=     0
[ 1981] x= 32767, y= -13784
[ 1982] x= 29906, y= -13784
[ 1983] x= 29906, y= -32767
[ 1984] x=    0, y= -32767
[ 1985] x=    0, y= -13784
[ 1986] x=-29951, y= -13784
[ 1987] x=-29951, y=     0
[ 1988] x=-32767, y=     0
[ 1989] x=-32767, y=  11776
[ 1990] x=-30719, y=  11776
[ 1991] x=-30719, y=  32767
[ 1992] x=    0, y=  32767
[ 1993] x=    0, y=  11776
[ 1994] x= 30687, y=  11776
[ 1995] x= 30687, y=     0
[ 1996] x= 32767, y=     0
[ 1997] x= 32767, y= -13784
[ 1998] x= 29906, y= -13784
[ 1999] x= 29906, y= -32767
[ 2000] x=    0, y= -32767
[ 2001] x=    0, y= -13784
[ 2002] x=-29951, y= -13784
[ 2003] x=-29951, y=     0
[ 2004] x=-32767, y=     0
[ 2005] x=-32767, y=  11776
[ 2006] x=-30719, y=  11776
[ 2007] x=-30719, y=  32767
[ 2008] x=    0, y=  32767
[ 2009] x=    0, y=  11776
[ 2010] x= 30687, y=  11776
[ 2011] x= 30687, y=     0
[ 2012] x= 32767, y=     0
[ 2013] x= 32767, y= -13784
[ 2014] x= 29906, y= -13784
[ 2015] x= 29906, y= -32767
[ 2016] x=    0, y= -32767
[ 2017] x=    0, y= -13784
[ 2018] x=-29951, y= -13784
[ 2019] x=-29951, y=     0
[ 2020] x=-32767, y=     0
[ 2021] x=-32767, y=  11776
[ 2022] x=-30719, y=  11776
[ 2023] x=-30719, y=  32767
[ 2024] x=    0, y=  32767
[ 2025] x=    0, y=  11776
[ 2026] x= 30687, y=  11776
[ 2027] x= 30687, y=     0
[ 2028] x= 32767, y=     0
[ 2029] x= 32767, y= -13784
[ 2030] x= 29906, y= -13784
[ 2031] x= 29906, y= -32767
[ 2032] x=    0, y= -32767
[ 2033] x=    0, y= -13784
[ 2034] x=-29951, y= -13784
[ 2035] x=-29951, y=     0
[ 2036] x=-32767, y=     0
[ 2037] x=-32767, y=  11776
[ 2038] x=-30719, y=  11776
[ 2039] x=-30719, y=  32767
[ 2040] x=    0, y=  32767
[ 2041] x=    0, y=  11776
[ 2042] x= 30687, y=  11776
[ 2043] x= 30687, y=     0
[ 2044] x= 32767, y=     0
[ 2045] x= 32767, y= -13784
[ 2046] x= 29906, y= -13784
[ 2047] x= 29906, y= -32767
[ 2048] x=    0, y= -32767
[ 2049] x=    0, y= -13784
[ 2050] x=-29951, y= -13784
[ 2051] x=-29951, y=     0
[ 2052] x=-32767, y=     0
[ 2053] x=-32767, y=  11776
[ 2054] x=-30719, y=  11776
[ 2055] x=-30719, y=  32767
[ 2056] x=    0, y=  32767
[ 2057] x=    0, y=  11776
[ 2058] x= 30687, y=  11776
[ 2059] x= 30687, y=     0
[ 2060] x= 32767, y=     0
[ 2061] x= 32767, y= -13784
[ 2062] x= 29906, y= -13784
[ 2063] x= 29906, y= -32767
[ 2064] x=    0, y= -32767
[ 2065] x=    0, y= -13784
[ 2066] x=-29951, y= -13784
[ 2067] x=-29951, y=     0
[ 2068] x=-32767, y=     0
[ 2069] x=-32767, y=  11776
[ 2070] x=-30719, y=  11776
[ 2071] x=-30719, y=  32767
[ 2072] x=    0, y=  32767
[ 2073] x=    0, y=  11776
[ 2074] x= 30687, y=  11776
[ 2075] x= 30687, y=     0
[ 2076] x= 32767, y=     0
[ 2077] x= 32767, y= -13784
[ 2078] x= 29906, y= -13784
[ 2079] x= 29906, y= -32767
[ 2080] x=    0, y= -32767
[ 2081] x=    0, y= -13784
[ 2082] x=-29951, y= -13784
[ 2083] x=-29951, y=     0
[ 2084] x=-32767, y=     0
[ 2085] x=-32767, y=  11776
[ 2086] x=-30719, y=  11776
[ 2087] x=-30719, y=  32767
[ 2088] x=    0, y=  32767
[ 2089] x=    0, y=  11776
[ 2090] x= 30687, y=  11776
[ 2091] x= 30687, y=     0
[ 2092] x= 32767, y=     0
[ 2093] x= 32767, y= -13784
[ 2094] x= 29906, y= -13784
[ 2095] x= 29906, y= -32767
[ 2096] x=    0, y= -32767
[ 2097] x=    0, y= -13784
[ 2098] x=-29951, y= -13784
[ 2099] x=-29951, y=     0
[ 2100] x=-32767, y=     0
[ 2101] x=-32767, y=  11776
[ 2102] x=-30719, y=  11776
[ 2103] x=-30719, y=  32767
[ 2104] x=    0, y=  32767
[ 2105] x=    0, y=  11776
[ 2106] x= 30687, y=  11776
[ 2107] x= 30687, y=     0
[ 2108] x= 32767, y=     0
[ 2109] x= 32767, y= -13784
[ 2110] x= 29906, y= -13784
[ 2111] x= 29906, y= -32767
[ 2112] x=    0, y= -32767
[ 2113] x=    0, y= -13784
[ 2114] x=-29951, y= -13784
[ 2115] x=-29951, y=     0
[ 2116] x=-32767, y=     0
[ 2117] x=-32767, y=  11776
[ 2118] x=-30719, y=  11776
[ 2119] x=-30719, y=  32767
[ 2120] x=    0, y=  32767
[ 2121] x=    0, y=  11776
[ 2122] x= 30687, y=  11776
[ 2123] x= 30687, y=     0
[ 2124] x= 32767, y=     0
[ 2125] x= 32767, y= -13784
[ 2126] x= 29906, y= -13784
[ 2127] x= 29906, y= -32767
[ 2128] x=    0, y= -32767
[ 2129] x=    0, y= -13784
[ 2130] x=-29951, y= -13784
[ 2131] x=-29951, y=     0
[ 2132] x=-32767, y=     0
[ 2133] x=-32767, y=  11776
[ 2134] x=-30719, y=  11776
[ 2135] x=-30719, y=  32767
[ 2136] x=    0, y=  32767
[ 2137] x=    0, y=  11776
[ 2138] x= 30687, y=  11776
[ 2139] x= 30687, y=     0
[ 2140] x= 32767, y=     0
[ 2141] x= 32767, y= -13784
[ 2142] x= 29906, y= -13784
[ 2143] x= 29906, y= -32767
[ 2144] x=    0, y= -32767
[ 2145] x=    0, y= -13784
[ 2146] x=-29951, y= -13784
[ 2147] x=-29951, y=     0
[ 2148] x=-32767, y=     0
[ 2149] x=-32767, y=  11776
[ 2150] x=-30719, y=  11776
[ 2151] x=-30719, y=  32767
[ 2152] x=    0, y=  32767
[ 2153] x=    0, y=  11776
[ 2154] x= 30687, y=  11776
[ 2155] x= 30687, y=     0
[ 2156] x= 32767, y=     0
[ 2157] x= 32767, y= -13784
[ 2158] x= 29906, y= -13784
[ 2159] x= 29906, y= -32767
[ 2160] x=    0, y= -32767
[ 2161] x=    0, y= -13784
[ 2162] x=-29951, y= -13784
[ 2163] x=-29951, y=     0
[ 2164] x=-32767, y=     0
[ 2165] x=-32767, y=  11776
[ 2166] x=-30719, y=  11776
[ 2167] x=-30719, y=  32767
[ 2168] x=    0, y=  32767
[ 2169] x=    0, y=  11776
[ 2170] x= 30687, y=  11776
[ 2171] x= 30687, y=     0
[ 2172] x= 32767, y=     0
[ 2173] x= 32767, y= -13784
[ 2174] x= 29906, y= -13784
[ 2175] x= 29906, y= -32767
[ 2176] x=    0, y= -32767
[ 2177] x=    0, y= -13784
[ 2178] x=-29951, y= -13784
[ 2179] x=-29951, y=     0
[ 2180] x=-32767, y=     0
[ 2181] x=-32767, y=  11776
[ 2182] x=-30719, y=  11776
[ 2183] x=-30719, y=  32767
[ 2184] x=    0, y=  32767
[ 2185] x=    0, y=  11776
[ 2186] x=    0, y=  11776
[ 2187] x=    0, y= -13784
[ 2188] x=-29951, y= -13784
[ 2189] x=-29951, y=     0
[ 2190] x=-32767, y=     0
[ 2191] x=-32767, y=  11776
[ 2192] x=-30719, y=  11776
[ 2193] x=-30719, y=  32767
[ 2194] x=    0, y=  32767
[ 2195] x=    0, y=  11776
[ 2196] x= 30687, y=  11776
[ 2197] x= 30687, y=     0
[ 2198] x= 32767, y=     0
[ 2199] x= 32767, y= -13784
[ 2200] x= 29906, y= -13784
[ 2201] x= 29906, y= -32767
[ 2202] x=    0, y= -32767
[ 2203] x=    0, y= -13784
[ 2204] x=-29951, y= -13784
[ 2205] x=-29951, y=     0
[ 2206] x=-32767, y=     0
[ 2207] x=-32767, y=  11776
[ 2208] x=-30719, y=  11776
[ 2209] x=-30719, y=  32767
[ 2210] x=    0, y=  32767
[ 2211] x=    0, y=  11776
[ 2212] x= 30687, y=  11776
[ 2213] x= 30687, y=     0
[ 2214] x= 32767, y=     0
[ 2215] x= 32767, y= -13784
[ 2216] x= 29906, y= -13784
[ 2217] x= 29906, y= -32767
[ 2218] x=    0, y= -32767
[ 2219] x=    0, y= -13784
[ 2220] x=-29951, y= -13784
[ 2221] x=-29951, y=     0
[ 2222] x=-32767, y=     0
[ 2223] x=-32767, y=  11776
[ 2224] x=-30719, y=  11776
[ 2225] x=-30719, y=  32767
[ 2226] x=    0, y=  32767
[ 2227] x=    0, y=  11776
[ 2228] x= 30687, y=  11776
[ 2229] x= 30687, y=     0
[ 2230] x= 32767, y=     0
[ 2231] x= 32767, y= -13784
[ 2232] x= 29906, y= -13784
[ 2233] x= 29906, y= -32767
[ 2234] x=    0, y= -32767
[ 2235] x=    0, y= -13784
[ 2236] x=-29951, y= -13784
[ 2237] x=-29951, y=     0
[ 2238] x=-32767, y=     0
[ 2239] x=-32767, y=  11776
[ 2240] x=-30719, y=  11776
[ 2241] x=-30719, y=  32767
[ 2242] x=    0, y=  32767
[ 2243] x=    0, y=  11776
[ 2244] x= 30687, y=  11776
[ 2245] x= 30687, y=     0
[ 2246] x= 32767, y=     0
[ 2247] x= 32767, y= -13784
[ 2248] x= 29906, y= -13784
[ 2249] x= 29906, y= -32767
[ 2250] x=    0, y= -32767
[ 2251] x=    0, y= -13784
[ 2252] x=-29951, y= -13784
[ 2253] x=-29951, y=     0
[ 2254] x=-32767, y=     0
[ 2255] x=-32767, y=  11776
[ 2256] x=-30719, y=  11776
[ 2257] x=-30719, y=  32767
[ 2258] x=    0, y=  32767
[ 2259] x=    0, y=  11776
[ 2260] x= 30687, y=  11776
[ 2261] x= 30687, y=     0
[ 2262] x= 32767, y=     0
[ 2263] x= 32767, y= -13784
[ 2264] x= 29906, y= -13784
[ 2265] x= 29906, y= -32767
[ 2266] x=    0, y= -32767
[ 2267] x=    0, y= -13784
[ 2268] x=-29951, y= -13784
[ 2269] x=-29951, y=     0
[ 2270] x=-32767, y=     0
[ 2271] x=-32767, y=  11776
[ 2272] x=-30719, y=  11776
[ 2273] x=-30719, y=  32767
[ 2274] x=    0, y=  32767
[ 2275] x=    0, y=  11776
[ 2276] x= 30687, y=  11776
[ 2277] x= 30687, y=     0
[ 2278] x= 32767, y=     0
[ 2279] x= 32767, y= -13784
[ 2280] x= 29906, y= -13784
[ 2281] x= 29906, y= -32767
[ 2282] x=    0, y= -32767
[ 2283] x=    0, y= -13784
[ 2284] x=-29951, y= -13784
[ 2285] x=-29951, y=     0
[ 2286] x=-32767, y=     0
[ 2287] x=-32767, y=  11776
[ 2288] x=-30719, y=  11776
[ 2289] x=-30719, y=  32767
[ 2290] x=    0, y=  32767
[ 2291] x=    0, y=  11776
[ 2292] x= 30687, y=  11776
[ 2293] x= 30687, y=     0
[ 2294] x= 32767, y=     0
[ 2295] x= 32767, y= -13784
[ 2296] x= 29906, y= -13784
[ 2297] x= 29906, y= -32767
[ 2298] x=    0, y= -32767
[ 2299] x=    0, y= -13784
[ 2300] x=-29951, y= -13784
[ 2301] x=-29951, y=     0
[ 2302] x=-32767, y=     0
[ 2303] x=-32767, y=  11776
[ 2304] x=-30719, y=  11776
[ 2305] x=-30719, y=  32767
[ 2306] x=    0, y=  32767
[ 2307] x=    0, y=  11776
[ 2308] x= 30687, y=  11776
[ 2309] x= 30687, y=     0
[ 2310] x= 32767, y=     0
[ 2311] x= 32767, y= -13784
[ 2312] x= 29906, y= -13784
[ 2313] x= 29906, y= -32767
[ 2314] x=    0, y= -32767
[ 2315] x=    0, y= -13784
[ 2316] x=-29951, y= -13784
[ 2317] x=-29951, y=     0
[ 2318] x=-32767, y=     0
[ 2319] x=-32767, y=  11776
[ 2320] x=-30719, y=  11776
[ 2321] x=-30719, y=  32767
[ 2322] x=    0, y=  32767
[ 2323] x=    0, y=  11776
[ 2324] x= 30687, y=  11776
[ 2325] x= 30687, y=     0
[ 2326] x= 32767, y=     0
[ 2327] x= 32767, y= -13784
[ 2328] x= 29906, y= -13784
[ 2329] x= 29906, y= -32767
[ 2330] x=    0, y= -32767
[ 2331] x=    0, y= -13784
[ 2332] x=-29951, y= -13784
[ 2333] x=-29951, y=     0
[ 2334] x=-32767, y=     0
[ 2335] x=-32767, y=  11776
[ 2336] x=-30719, y=  11776
[ 2337] x=-30719, y=  32767
[ 2338] x=    0, y=  32767
[ 2339] x=    0, y=  11776
[ 2340] x= 30687, y=  11776
[ 2341] x= 30687, y=     0
[ 2342] x= 32767, y=     0
[ 2343] x= 32767, y= -13784
[ 2344] x= 29906, y= -13784
[ 2345] x= 29906, y= -32767
[ 2346] x=    0, y= -32767
[ 2347] x=    0, y= -13784
[ 2348] x=-29951, y= -13784
[ 2349] x=-29951, y=     0
[ 2350] x=-32767, y=     0
[ 2351] x=-32767, y=  11776
[ 2352] x=-30719, y=  11776
[ 2353] x=-30719, y=  32767
[ 2354] x=    0, y=  32767
[ 2355] x=    0, y=  11776
[ 2356] x= 30687, y=  11776
[ 2357] x= 30687, y=     0
[ 2358] x= 32767, y=     0
[ 2359] x= 32767, y= -13784
[ 2360] x= 29906, y= -13784
[ 2361] x= 29906, y= -32767
[ 2362] x=    0, y= -32767
[ 2363] x=    0, y= -13784
[ 2364] x=-29951, y= -13784
[ 2365] x=-29951, y=     0
[ 2366] x=-32767, y=     0
[ 2367] x=-32767, y=  11776
[ 2368] x=-30719, y=  11776
[ 2369] x=-30719, y=  32767
[ 2370] x=    0, y=  32767
[ 2371] x=    0, y=  11776
[ 2372] x= 30687, y=  11776
[ 2373] x= 30687, y=     0
[ 2374] x= 32767, y=     0
[ 2375] x= 32767, y= -13784
[ 2376] x= 29906, y= -13784
[ 2377] x= 29906, y= -32767
[ 2378] x=    0, y= -32767
[ 2379] x=    0, y= -13784
[ 2380] x=-29951, y= -13784
[ 2381] x=-29951, y=     0
[ 2382] x=-32767, y=     0
[ 2383] x=-32767, y=  11776
[ 2384] x=-30719, y=  11776
[ 2385] x=-30719, y=  32767
[ 2386] x=    0, y=  32767
[ 2387] x=    0, y=  11776
[ 2388] x= 30687, y=  11776
[ 2389] x= 30687, y=     0
[ 2390] x= 32767, y=     0
[ 2391] x= 32767, y= -13784
[ 2392] x= 29906, y= -13784
[ 2393] x= 29906, y= -32767
[ 2394] x=    0, y= -32767
[ 2395] x=    0, y= -13784
[ 2396] x=-29951, y= -13784
[ 2397] x=-29951, y=     0
[ 2398] x=-32767, y=     0
[ 2399] x=-32767, y=  11776
[ 2400] x=-30719, y=  11776
[ 2401] x=-30719, y=  32767
[ 2402] x=    0, y=  32767
[ 2403] x=    0, y=  11776
[ 2404] x= 30687, y=  11776
[ 2405] x= 30687, y=     0
[ 2406] x= 32767, y=     0
[ 2407] x= 32767, y= -13784
[ 2408] x= 29906, y= -13784
[ 2409] x= 29906, y= -32767
[ 2410] x=    0, y= -32767
[ 2411] x=    0, y= -13784
[ 2412] x=-29951, y= -13784
[ 2413] x=-29951, y=     0
[ 2414] x=-32767, y=     0
[ 2415] x=-32767, y=  11776
[ 2416] x=-30719, y=  11776
[ 2417] x=-30719, y=  32767
[ 2418] x=    0, y=  32767
[ 2419] x=    0, y=  11776
[ 2420] x= 30687, y=  11776
[ 2421] x= 30687, y=     0
[ 2422] x= 32767, y=     0
[ 2423] x= 32767, y= -13784
[ 2424] x= 29906, y= -13784
[ 2425] x= 29906, y= -32767
[ 2426] x=    0, y= -32767
[ 2427] x=    0, y= -13784
[ 2428] x=-29951, y= -13784
[ 2429] x=-29951, y=     0
[ 2430] x=-32767, y=     0
[ 2431] x=-32767, y=  11776
[ 2432] x=-30719, y=  11776
[ 2433] x=-30719, y=  32767
[ 2434] x=    0, y=  32767
[ 2435] x=    0, y=  11776
[ 2436] x= 30687, y=  11776
[ 2437] x= 30687, y=     0
[ 2438] x= 32767, y=     0
[ 2439] x= 32767, y= -13784
[ 2440] x= 29906, y= -13784
[ 2441] x= 29906, y= -32767
[ 2442] x=    0, y= -32767
[ 2443] x=    0, y= -13784
[ 2444] x=-29951, y= -13784
[ 2445] x=-29951, y=     0
[ 2446] x=-32767, y=     0
[ 2447] x=-32767, y=  11776
[ 2448] x=-30719, y=  11776
[ 2449] x=-30719, y=  32767
[ 2450] x=    0, y=  32767
[ 2451] x=    0, y=  11776
[ 2452] x= 30687, y=  11776
[ 2453] x= 30687, y=     0
[ 2454] x= 32767, y=     0
[ 2455] x= 32767, y= -13784
[ 2456] x= 29906, y= -13784
[ 2457] x= 29906, y= -32767
[ 2458] x=    0, y= -32767
[ 2459] x=    0, y= -13784
[ 2460] x=-29951, y= -13784
[ 2461] x=-29951, y=     0
